SM,ST7in1,pH,N,P,K,EC,STDS18B20,SMCap,label
66.07467017166775,19.623714629723807,7.074227901047104,98.86979700308926,50.42173699141151,51.89682948777894,1.3820171313579312,19.47649438419209,65.41261980944535,cabbage
66.76543834657468,29.47576737583746,5.92968335702419,131.56957621583462,57.82297819189682,125.59380141075056,1.4718043701646135,29.11826484051967,67.86612854938446,banana
71.31089972805864,20.468085290269084,6.583577581350131,59.32812847301324,45.03796251621459,35.84176522703562,1.0490545347188631,20.971731230002977,72.39661617701384,maize
41.7065741247766,22.39673774946061,5.5020799729375875,38.68530035098906,64.27707873395183,51.58242202874326,1.0003418440029679,21.961034501405287,45.94731462286165,kidneybeans
76.62312594002512,28.499531107316248,5.999763779985907,108.71669155037831,61.541592325072024,163.58563247217788,1.1240084212964512,28.299445163813743,79.55444627671581,banana
60.29537115035948,25.6308879516404,5.546935774762387,111.6709802327241,52.193194074764,142.22202716578266,1.5052610705019176,25.009003922408457,59.004177945444134,banana
47.95902506623943,26.786481111443443,6.079695359453926,96.8919432549309,59.84918786733851,41.93434378712942,0.6655713512157171,26.700421445134992,46.2165929221878,maize
31.49705718445644,18.3236700133554,5.999449798435782,34.08561273536235,78.45280868922394,38.11286578947019,0.8131949006212007,17.88914179020281,33.68280042064187,kidneybeans
39.933483050155374,18.448141241001146,6.248596206764912,48.229598172416694,55.375684782086935,30.600560943969278,0.5853999691803292,18.391454002783615,36.694013662531894,kidneybeans
70.85870067199845,21.222708840516415,7.16413788386283,55.52982294706753,58.45984179756792,67.52278566290127,1.489774111023546,20.612030594307626,73.79820854796849,cabbage
55.74622683673185,28.33077901352486,6.088920940369179,93.91016150658945,49.44726818195233,41.524765878064805,1.0635473854777961,27.89362091708536,57.66769545192078,maize
69.18631709835283,29.532609114338733,5.600693082000939,79.82387080631327,47.587631430013836,147.26666854214596,1.5705869127509609,29.75997292416866,68.39502999010082,banana
37.418403101164785,22.522241437022235,6.217794055500606,147.21936622861563,60.79185502981632,48.26843470388023,1.1802124115811519,22.87057054516889,37.483793551671326,maize
77.58149242332495,29.656313241791594,5.973847496968933,154.4361815211094,53.08407981556682,107.36679455690316,1.3419440412038468,29.67369325153218,76.27734328451936,banana
71.55400317121904,18.425764729585786,7.067318943978633,74.85904143139388,65.78792739849862,82.68414598598852,1.2512861718272568,17.9785311366551,73.46625900076914,cabbage
65.85716666078032,27.9995762085916,5.906931662514805,133.47118944530067,56.66694875341793,147.5057747230815,1.4850283826739863,27.924299465771167,65.97919637160874,banana
81.20332410989258,26.25716452783586,5.96085986759457,77.8347321028242,31.79054288432031,105.88105736916944,1.6379700798923311,26.161365073601164,82.47274539407259,banana
59.75852114283318,23.08811609600105,6.762007021748807,80.42614688761972,46.47698353289876,76.79296726703414,1.18644613533417,22.620716130609317,59.521392836890314,cabbage
42.308972276659155,21.55738252031155,6.562169706005772,38.55403501554488,78.10618753727863,40.584074287693255,0.6582977026362163,21.435111375790946,40.67527647190825,kidneybeans
67.09184657768047,23.18047418850744,5.874782614520466,77.75898338294695,76.17514081909437,164.70374112776426,1.9441359101792055,22.795485147035006,71.33519654781236,banana
55.8418243939712,18.72953193775534,6.393115021545786,64.43947466815338,62.564189138576346,78.59975155235345,1.175955875430968,18.56405074574701,54.41154253700544,cabbage
41.28189837653994,20.96379942525165,5.832642276419346,43.33626226876648,72.3749414154305,28.938717913086386,0.58322074207887,20.68172294167992,38.538347260958005,kidneybeans
60.969793469514855,18.92365956690319,6.62304233279722,75.151101034149,57.590505655222096,60.37069476185373,1.6808326698016147,18.604270073795202,63.77073836391041,cabbage
62.50654526990806,30.413535280837948,5.614912179950516,97.93512616344783,42.98599440204346,104.33562665523823,1.7278155626492229,30.861170114778357,63.01946309162513,banana
38.66015368587343,24.82445927902446,6.2967480692050435,41.31868700592289,51.85072646328927,28.87041997343471,1.2103625511877916,24.183259246413083,40.69081733463714,kidneybeans
46.763764143449585,29.232920772326487,6.333029604656729,114.31125217714782,51.16134668002238,48.730523184341784,1.0529039681839043,29.205001258021632,50.17594765970486,maize
65.1331808069637,25.200358508479027,6.273380332894541,89.07845198730125,56.87634392721121,56.93618571856377,1.238840057127144,25.72365715123099,66.75157027067004,maize
34.98083391495989,21.26828734630267,5.930051078264606,56.77610418714763,60.767432639901216,42.59789572501801,0.5743706525815866,21.255330835590097,32.97236486269948,kidneybeans
55.03518379890263,23.404565640063336,5.853664576451945,112.49397480678799,32.65186913088522,54.99336332474489,1.116978292292334,22.89874884328417,52.68278316561576,maize
49.939974330169775,22.982304409124186,6.794806600072256,88.08872524879362,57.90563762321174,56.250439217080256,0.7505784592203992,22.67496214530502,49.3265797545179,maize
58.96993139416265,20.447229812879414,5.932025030109251,38.40744802607619,50.167624572619474,92.83463761471134,1.3742296656132402,20.746369554556683,56.839842654251534,cabbage
86.00762205878812,26.3762173754892,6.268098753469677,114.70606566126281,59.8644426824026,170.32063442146722,1.0021209485020788,26.271648892619986,85.67708611874325,banana
44.23701876565764,23.84668913542788,6.369517040131622,113.17196000889118,31.226843444796327,42.488974119630875,0.7560216028496123,23.9932695940565,44.42172684216656,maize
29.030415294545378,23.612717904609635,6.13162573609353,39.06726226954482,69.22823406671024,28.45978827568934,0.531121039343339,23.884478874500275,29.237329624332773,kidneybeans
45.327012474393506,23.93534288011536,6.6266196417483165,97.34465118386281,47.97511071185555,48.57319422710627,1.0590116249932509,23.761662706811805,44.15490919444239,maize
41.19029010264385,21.483711004971028,6.012795882540306,34.94205953268068,60.94449138822588,25.268318775242818,0.8614821532988047,21.771642197343578,44.3023227565438,kidneybeans
43.857223760545885,21.41827883200565,6.114660204494895,43.73343380372227,58.77169002528017,37.30572352205196,0.5347302663901311,20.92549994317197,46.33556788472195,kidneybeans
45.96879461708606,22.78519946827455,6.565698613747304,28.579646548299507,58.82787563281195,36.59483426623388,0.8145146161182039,21.702664456506515,43.96417908378486,kidneybeans
55.314307768086515,20.388811753881136,6.567809153684081,101.22839360727667,48.34509805369133,77.58876510768175,1.0577968324792855,20.947742978868934,55.04853415884172,cabbage
37.79450941329662,25.955875856044152,5.893155459204734,81.33765977042258,43.031143012960904,37.39491151928635,1.1062821778040084,25.81901469975133,33.57913063806782,maize
35.23244535183776,21.788330337557962,5.367116855748594,64.12966453205132,47.55179703396729,40.99946268563714,0.5310510507367174,22.20994697602343,34.11404040438632,kidneybeans
45.2877353927955,24.675858098204316,6.556834777377672,97.64938615385068,37.05400544874945,39.92894719571758,1.1488157578699432,24.25694323965079,47.375222188236485,maize
62.66605933321107,23.44726472230756,6.817066813195541,110.16492373994454,57.655973755626725,148.89970338266244,1.2929011262466672,23.05933749700283,61.16198682590648,banana
47.93961273771953,22.41242887877956,6.10663432469264,37.25688841158845,62.78926010225194,27.341171204307415,0.8437638742093602,22.56569648784204,47.45123889951619,kidneybeans
41.21630216037847,21.85517666491737,5.755432803414815,6.745392628497278,75.58779131056815,39.3779835293755,0.793374788127598,22.44446640317316,40.37673340534484,kidneybeans
76.41890564575303,26.358919243324905,5.8642611191851675,87.2039202130318,49.55776726421717,131.61126703533094,1.3875632541845226,26.0126399709722,76.35619624440002,banana
56.937624775081254,28.262476656134297,5.965154971069088,103.56002815120424,43.68645334964603,117.08826039630551,1.3521393156526795,28.42801561045919,56.59009999635693,banana
44.98788336014998,22.05669442612898,6.016319394977907,19.118894878841548,71.32554151130634,30.702923946848657,0.564005663677465,21.721880964839425,45.0360381731178,kidneybeans
53.20474230259761,23.7412793298351,6.124701978713541,87.28106620307527,51.77401368692303,53.24199619795863,1.4790921616813342,23.85911646685845,55.235772735563465,maize
38.7911420781279,22.887893754618425,6.710630546765686,48.57709244603275,50.08960631003372,20.586452629617767,0.6628586757854054,22.90298291329132,38.851635207839806,kidneybeans
68.09363068901104,28.679136181548504,5.525330450659301,95.50974132761922,62.744165817538196,144.01452683171237,1.5477288726567018,29.5158038173067,69.52055161390001,banana
34.332244175487745,24.324541667891534,5.766916661484248,62.44940000783777,72.19604302938193,33.37624909424375,0.5830077393086848,25.033657637127952,33.80761512432576,kidneybeans
45.2101994220125,24.16636453964801,6.344123092402294,82.76413355767431,34.28037447709781,42.9705805632463,0.8091315500519323,24.552184812543743,46.53890677049236,maize
46.55354093581323,28.364785019625586,6.8904222263245,105.2647334560334,42.548149159153425,169.5005418354043,1.2191036174864118,28.210026399365084,44.62406404979055,banana
44.301185658683465,22.25644044174931,6.171479349367351,94.39387900161034,49.5502372034752,48.76044369622611,1.1405148897657187,22.243505594271223,46.16646334466571,maize
83.64070372338378,23.38076606216554,6.325861650144664,146.53422651718046,67.48802204818507,145.79335185402954,1.9681052789623374,23.00169152790987,83.4527061749262,banana
42.95659554377683,21.01557999594574,5.998950124785311,42.43478247350651,66.04991766582607,25.795124165907165,0.9661247095079664,19.881882082892453,44.91706308122215,kidneybeans
60.60875583138013,21.812916241624727,6.545951124640584,59.22543233660895,54.2592229798611,88.3252041915105,1.5719869839492049,22.38781322476282,60.54883373458188,cabbage
37.915336348462716,20.570867608276338,6.188100419548677,23.297164258968383,43.89951935201783,47.26108776353621,0.952230109961264,20.17424748324646,38.0712591433828,kidneybeans
64.7986142036852,19.584355622559247,6.669635932595225,79.12616190639902,49.867764241514415,63.686604428718354,1.5279174942042084,19.304897944210015,61.90227916107989,cabbage
78.28956061658862,25.072449625531224,6.677348811103771,70.49291475984593,55.70550482615969,139.09316256034816,1.5693029931766542,25.261253452882453,77.32772728424034,banana
57.26994585153105,26.88862989470001,6.325715119813803,106.03664197985694,75.66217045192442,120.63848153539251,1.5971156686737196,27.078556423845246,57.969489486961166,banana
65.17786126148965,24.775911491281597,6.326458567742213,128.26991628612947,62.746093796354835,115.3863519972152,2.215158311394562,24.677157148950684,61.19952611889511,banana
41.034824677404345,21.250886590929955,5.859779878080496,27.56819210452163,52.327190324581224,31.565215478927424,0.7706566739742827,21.67964777340302,42.10845959060008,kidneybeans
46.7639545660008,26.764983424768246,6.2771666662237084,106.6384396293738,33.04641025701898,30.72863597813759,1.251572789027177,26.505278256924193,45.903037899076885,maize
54.832278944849804,18.359977594720995,7.161955445959074,85.20071585898079,55.969309928230956,50.626149086161796,1.3905856398578622,19.034560641353995,58.889570619698986,cabbage
61.118286506392074,23.487046558507373,5.569911430560984,85.37801265063571,47.834882809256925,108.32018642106303,1.8599189341032512,23.317880856178373,61.917336018482345,banana
57.16935969946069,20.30376296657858,6.866520916021404,95.36728123954671,64.17333383434351,58.10502550809761,1.2089074283726415,20.86643265016297,59.02270002901257,cabbage
51.845973271247274,26.88828009026674,6.482406928908476,123.07296015877537,51.53244883281227,72.10745527218326,0.8537512680688897,26.636542296532937,54.80253114267939,maize
52.689778650874224,25.097482896845747,6.1320626528996005,80.92876065460901,56.32234572179247,49.03954020735611,0.8132919794581399,25.249357929091342,52.67554494061719,maize
44.16598018652978,21.178701003276682,6.901896227249344,78.36422835260574,56.73161605041467,69.17145797925696,1.1452997324343177,21.26036815025769,40.56051308642038,cabbage
48.080073564137386,21.09917578447279,5.726043130940947,44.681357966577224,61.90506811850328,25.61483436170852,0.7983264744562221,20.92414646167914,49.42553232113288,kidneybeans
72.3512091918468,29.822633971753426,6.529275705647305,94.55523040914986,59.62355112753742,188.1917217945618,1.277395972533078,29.363472821677423,72.69308593410341,banana
54.19346644213421,18.76172608504878,7.023650474277982,83.90496361570828,44.59102309737203,94.61276573438847,1.3873052242277297,18.10538976374989,51.57303365470094,cabbage
70.32396845419854,30.043400905473916,6.291627814502792,65.52634647182796,47.87794628672529,131.01291723997258,1.4403505191063384,29.348432133849073,69.6879135865844,banana
33.604187219231754,21.232700101357135,5.886851090519273,48.75188369975072,33.800345417064605,44.42851734795384,0.795900887565434,21.160210725840372,37.75309000885067,kidneybeans
41.70386692029181,20.119363182747875,5.411367985180312,38.447727230911916,75.55497025072951,32.205395629264,0.9906607103285563,19.882100579812644,45.532517737499376,kidneybeans
54.46726921469606,20.983742583612536,6.01091245703262,53.14572269746304,59.924802645920856,29.512746623419417,0.7807236372883026,20.720668140095547,56.44879268383177,kidneybeans
58.47115032176072,20.07966353644627,6.68426627005135,65.52203824022635,48.01966801561099,87.76523198006376,1.2964546169679945,19.56559069946432,57.404316405927716,cabbage
46.74689681873528,23.827155163184653,6.2170484563406125,114.54171681754258,40.88250582315351,54.711390068229115,1.1704889668485394,23.53180453083381,46.1123233682304,maize
56.66329418286439,20.334306575169684,6.474299548759955,68.88778395088364,51.178360755176314,54.123039048073416,1.155449764284244,20.54942184191892,57.699102559220655,cabbage
37.070880436978385,21.842820113295268,6.288659961291788,29.71893187295442,59.26786844977007,42.48343600665214,0.9709346172982609,22.351248861639323,39.02081612584666,kidneybeans
68.47294928166548,20.09757421006926,6.949119324732263,87.24928119500422,65.87429328141147,72.7626218332443,1.36868051531256,20.05740472694212,66.44979482254509,cabbage
63.22817877963138,22.34099418685351,6.801481667148164,64.36223008491277,51.462895461085175,65.85396170932749,1.5193148893030117,22.85449898613299,61.49171643160195,cabbage
55.67877156742022,21.87188528260313,6.33542396070918,69.57607867969159,56.48755297883865,75.9592933769147,1.3199045809117347,21.83651253202622,55.92710203168698,cabbage
44.24478127837821,22.322149306508546,5.988184848199745,84.12728390958529,31.018903402011492,49.68552778506203,0.5139141728952816,22.28403499170297,44.6839511327381,maize
60.87179127347119,28.991269612235666,6.453455455845155,90.75891667634073,51.25013762610481,138.0090305809674,1.6053929027963754,29.20280060958951,58.03777344726522,banana
51.43005150769291,26.32074247892121,6.247607384469614,95.57316147436501,44.893613233818066,47.369486115459495,0.9401241522781312,25.624541283310084,48.729853271440064,maize
75.75380653457731,18.125701586973733,5.987867183939373,90.38473806329094,57.6409603935171,60.5829538833471,0.8781522967211011,17.321149642541204,76.3907533601261,cabbage
41.94591603226023,22.149533936559976,6.354863891935964,38.58117483410079,66.28570309314647,31.552504047516617,0.7396638447738308,21.56946218847587,42.509575281097455,kidneybeans
76.15461111631689,26.90888374649092,6.430111204209166,109.0170059455186,48.58706727969526,129.13926434576481,1.0568571104662718,26.938794462145122,74.22935016614498,banana
48.94694940851938,18.179922221597703,6.476460754830794,58.68483658734381,46.13037402694568,76.67908627302296,1.1435692017450911,17.68483189827879,47.779342564007145,cabbage
75.93652490794808,27.73097469007701,6.369566584042785,69.7742119071491,59.12783225983409,178.41747160990076,1.766507257450395,28.02198816752733,74.91477073128979,banana
35.8199413981668,20.926160694255078,5.8470404423365,33.31909470530047,92.84386377133518,31.461258777526776,0.8417331797927966,20.61332954478773,37.33158440654354,kidneybeans
51.35896655789013,25.797078376881988,5.891660427422393,152.19543868659224,56.18193572967048,146.2355748826973,1.3667635636903455,25.91380348385251,52.0821676015773,banana
46.69867263564074,25.075753397393882,6.682452898680565,95.95872278993153,50.70537036138485,31.269969831144607,1.0526111221151804,25.039676432042928,45.16423849857946,maize
33.20111427241456,21.855232693641195,6.012042623594935,43.556831382219045,45.880586574677565,23.911738506373958,1.0202385066758397,21.788926726979646,30.307223229563355,kidneybeans
51.01646249183529,20.214479887377365,5.922713425057385,55.25084144967704,49.341891988177125,25.509629321706008,0.5797486358377536,20.380746275350614,47.449012715646184,kidneybeans
86.22538409125286,28.908696658183395,6.168148839516239,126.17105632283631,51.38188142633285,117.62536623725484,1.484823779569971,28.47760211496449,84.53911877522937,banana
61.17500138497455,17.710799524426367,6.838860046676472,93.31411458331388,42.1348488600092,54.43878083035573,1.0684518135020322,18.068252942270142,54.116581478927074,cabbage
56.18234696844108,21.038141425843627,6.749164230722812,84.41105172387276,55.62299844726137,75.24045518318141,1.4780036495341986,21.34499135865065,56.59606160299266,cabbage
55.233212952921164,22.054009631288775,5.642269463908156,34.642027028665424,58.00250280939631,31.706342435048036,0.7911829725784406,22.560383081911503,55.25107669914256,kidneybeans
70.1793772822724,20.759485751255923,6.886213851768565,94.80479302351321,55.90643079996874,94.89222507530204,0.8433241387501308,21.347715246945768,69.61067364906329,cabbage
73.52556588968794,25.826968698160073,5.891787002842707,93.665739493797,59.34657100934898,128.3014882295764,1.850923854295655,25.6359277808268,73.29948514794518,banana
68.65937161293559,20.93335359616153,7.152605472341191,76.37045237282467,44.94257895423059,64.23664222532209,1.1389166521815823,21.2918803226321,64.38136216579173,cabbage
52.020339797491914,22.069444468037812,5.3397932752058175,58.7041174141463,61.550562980200404,27.20641811973662,0.3595486462042888,21.131129171036452,47.70912604032481,kidneybeans
42.88897721405326,21.367753723240128,6.292520873582898,109.79963370615751,59.72014566490134,20.192914900154584,0.9429072229701304,21.600996977503225,39.0471453622629,maize
39.81202005902508,24.028565138901648,6.245771652450591,95.0195571236503,49.50317278043813,29.852452242064608,1.2443506443798125,24.25062341167958,41.55588879206398,maize
56.02206260243683,22.853311787651666,5.974438176563555,65.43465026037182,31.21990723152134,45.40256502000463,1.1316491775694235,22.85887107138467,56.99225033943106,maize
45.182931596094164,24.964616381391252,6.245112500837736,93.65035098416003,41.35561747735539,45.23355316114556,1.3697197597574347,24.37589144086158,45.776763337566386,maize
40.64438171198711,26.928117733668298,6.491712534226034,69.08256877078283,42.70707346447692,44.777522051507894,1.1853771713842007,26.137018108721445,43.087839044422296,maize
48.933486473125825,23.40787433872579,6.311317850868195,57.839264795374596,37.376765419723476,47.5764042092116,1.4409625812331726,22.856214638186355,45.22916276232342,maize
62.69530822657051,23.160981579703385,6.580704150235508,92.18120308739032,26.923031402250672,33.499145058476365,1.1784547550267805,22.86313223712796,62.512228187734095,maize
35.654682353686326,18.890281083853992,5.307952446121423,29.260674343901663,71.56727073403135,33.41034096877168,0.7368331663360351,19.339045511483643,36.153023356262686,kidneybeans
68.09348914080572,28.084390571448512,5.901679271257858,116.4371836527342,63.45464142046006,130.89132103430424,0.9442731255033137,27.068707404450247,67.17020473496383,banana
67.53105560392277,21.818123015610194,6.814588910045443,66.82086437485867,44.027623356736605,83.71900753576062,0.9102242266580995,22.102640889527652,63.860591451032704,cabbage
46.96291127612564,20.042614980710223,6.174935360546179,71.32173584850736,39.01897646910673,100.61391425304623,1.363838775362251,20.467344721517314,48.17241108400523,cabbage
62.79646358905648,22.12218051520516,6.443165443890819,86.62253457182507,54.715848078458876,64.28647733650993,0.8764300125934152,21.913233971508642,64.81554789679528,cabbage
65.03397689622639,23.228317361133968,6.4346621873525205,88.02478473065669,55.448728124544274,41.463852583863556,1.2678070029034247,23.425236125909183,65.20971217038785,maize
78.76586431168806,19.268191509725092,7.1391779213543005,71.06957142566851,51.53797680536202,50.65169830530429,0.7361616228619388,19.157363786909677,74.83058591830427,cabbage
76.8044526560861,28.27987233160158,6.1896754457752445,109.15501195228248,51.55530667200891,152.2689943511342,1.8695938209795067,28.319929496585612,76.48981699038917,banana
41.86712180223397,20.16608905724623,6.377646024049833,25.057350158796773,82.99704703335556,41.49513075679265,0.791411783408651,19.748522800717254,41.84708801200137,kidneybeans
44.00563521168678,19.01734907236461,6.8243815928910605,91.25855245790686,20.491278714599133,44.91205310514429,1.2879491164588641,19.288343009201167,43.06596219468933,maize
64.25740927876123,21.078877041273294,6.75425902739645,103.83420945264999,43.88404191620882,51.01339339696839,1.7109892428031523,21.16183963543376,62.93271370140144,cabbage
80.7543865493999,27.90799126289392,6.006508169815084,112.60046598097226,63.717581528398675,136.75280026388643,1.2733377843778415,27.310346328606407,79.1830324928649,banana
43.815317975735525,17.855896455252644,6.572753422530718,72.478171907698,55.28616721554583,93.89601093834261,1.5340961843579803,17.82700780631375,43.21936621011673,cabbage
66.91772468966063,26.850462156870545,6.191330656844144,119.0829628327957,40.53467983908471,131.76438301081072,1.6550971416483424,27.284992523619756,68.0254773302183,banana
69.82994288910977,29.980248684593143,5.687187000528056,98.68421027689989,50.11708199939368,116.82045010976401,1.6210128727580175,29.029027099492822,69.63310807179421,banana
41.34275721437144,22.779853700990003,5.589884576840853,34.5916879678031,57.2356304050553,24.8913230019443,0.9108322970164346,22.593554497627856,41.326405600524794,kidneybeans
34.537041827073566,26.943529722444232,6.375261866421775,86.36250158299073,43.463148956379825,33.19999221532741,1.0019900510323172,26.364727891878225,30.63141076697707,maize
58.20214596629343,19.297193463989036,7.027172076212155,95.3611354227456,38.45932273745791,79.02628008112664,1.1467902973935824,19.494506757346684,56.89782589181954,cabbage
48.08091872662178,23.90998891539867,5.911534808312951,26.98099310654515,65.8435002080867,37.86168754215485,1.0034043612836383,23.70031575289667,50.457618567832476,kidneybeans
59.61857854708902,20.976409279467145,6.884784981144422,77.24447779049443,35.555206588471094,86.0888439273876,0.9051231469787226,21.029061004038816,59.6251501159872,cabbage
40.34625257163418,21.01950497668294,5.543594309970228,49.26003846030724,62.53027903467247,35.63625497495049,1.0574184519893823,20.35510822108013,41.789576491253165,kidneybeans
35.3876044676588,17.419069264014276,6.56953089958225,31.2548561594445,66.72098966216628,32.41118283453674,0.6716735121723968,17.746831712360194,37.55506602887355,kidneybeans
63.8493927093963,19.770508587999817,6.723729946163747,69.14115740966434,49.51428511200729,63.44348677360178,1.1968109873796875,19.760727860501174,63.192509151587274,cabbage
54.97005482457001,22.618654203030392,6.355713120889245,31.89528336335075,54.23889300224514,35.61537826714919,0.7866422642342379,22.573626240243197,58.75151517677243,kidneybeans
64.44819596519703,23.530047835909134,6.272008741051883,122.77966360809296,50.14479456397455,118.26097560894011,1.7517604065456789,24.2010756158593,64.09416879304416,banana
37.8495189077572,19.90214420767314,5.6343168869926945,40.80441672330216,51.24693430669064,36.88848960059154,0.7539727613776726,20.63039724655543,40.68844585338711,kidneybeans
71.4728449566215,29.26713740575125,6.10216211811291,99.19868452125496,66.96200082163311,165.38813834229637,1.844622704946823,29.25566609068133,71.83570775252223,banana
73.7848511692528,27.717912881302944,5.909700701942336,128.5690170063666,49.432138066384326,150.7899633925014,1.5802620858379661,27.848432458675568,74.27472962334174,banana
61.013834846942856,28.647441854087585,6.289860497067186,129.30964832995386,30.148647346646275,118.15910337707052,1.7142341245659902,28.783039658277517,62.130865210157985,banana
66.03951961183387,24.471139277645573,6.789899220884451,75.94484906475705,55.20233637128452,140.43414756465182,1.7325687560552143,24.62686143408734,67.84935664922163,banana
51.47538914836686,23.618693668869103,6.03799218191396,72.32365044305459,59.87398289685863,41.22193467241728,1.172054765772581,23.774875641690656,52.78662527070962,maize
50.29572955321082,19.42067090034914,6.650303256212755,88.98951069181716,46.32300378753673,72.77702834246368,0.7457282427199617,18.981844884801717,51.40281056315301,cabbage
68.7497352100663,25.111154243193816,6.163160401236774,126.94655014405734,63.06199413181288,124.26356216563744,1.1628084712711697,25.788660739498813,69.15843058448421,banana
71.36234007116965,26.215547974159435,7.017859368699047,120.59058841542901,44.7884345613207,124.80421850024129,1.9928202905812888,25.976999307104723,72.45658468204833,banana
75.2365031755723,29.435450374902274,6.423702891770834,99.6927978337149,50.92592329372782,138.55354234738462,1.4317738107733031,29.119236595013106,78.09607808051314,banana
71.85647066625478,26.38574585382843,6.361592649915702,119.79262409973124,51.28827270483208,112.19429621837878,0.9639820218465269,26.23796371869893,74.18904727931975,banana
59.01455763392876,21.044655085709195,6.533448482695074,82.1429559001385,48.53877088584592,73.01145928190049,1.3416019706679014,20.96840009787241,58.40357585860897,cabbage
